Lines/Markers	Lines/Markers	X	X
JHI-Hv50k-2016-49219	JHI-Hv50k-2016-49219	1H	532586282
JHI-Hv50k-2016-49220	JHI-Hv50k-2016-49220	1H	532586353
JHI-Hv50k-2016-492203	JHI-Hv50k-2016-492203	7H	578286969
JHI-Hv50k-2016-492204	JHI-Hv50k-2016-492204	7H	578287057
JHI-Hv50k-2016-492206	JHI-Hv50k-2016-492206	7H	578287115
JHI-Hv50k-2016-49221	JHI-Hv50k-2016-49221	1H	532586424
JHI-Hv50k-2016-492220	JHI-Hv50k-2016-492220	7H	578292915
JHI-Hv50k-2016-492221	JHI-Hv50k-2016-492221	7H	578292945
JHI-Hv50k-2016-492222	JHI-Hv50k-2016-492222	7H	578293290
JHI-Hv50k-2016-492223	JHI-Hv50k-2016-492223	7H	578293579
JHI-Hv50k-2016-492238	JHI-Hv50k-2016-492238	7H	578364770
JHI-Hv50k-2016-492241	JHI-Hv50k-2016-492241	7H	578365518
JHI-Hv50k-2016-492253	JHI-Hv50k-2016-492253	7H	578366693
JHI-Hv50k-2016-492267	JHI-Hv50k-2016-492267	7H	578369210
JHI-Hv50k-2016-492318	JHI-Hv50k-2016-492318	7H	578964494
JHI-Hv50k-2016-49233	JHI-Hv50k-2016-49233	1H	532620742
JHI-Hv50k-2016-492332	JHI-Hv50k-2016-492332	7H	580316082
JHI-Hv50k-2016-492334	JHI-Hv50k-2016-492334	7H	580503239
JHI-Hv50k-2016-492337	JHI-Hv50k-2016-492337	7H	580778369
JHI-Hv50k-2016-49234	JHI-Hv50k-2016-49234	1H	532620783
JHI-Hv50k-2016-492343	JHI-Hv50k-2016-492343	7H	580779123
JHI-Hv50k-2016-492346	JHI-Hv50k-2016-492346	7H	580807731
JHI-Hv50k-2016-492351	JHI-Hv50k-2016-492351	7H	581051461
JHI-Hv50k-2016-492355	JHI-Hv50k-2016-492355	7H	581061460
JHI-Hv50k-2016-492359	JHI-Hv50k-2016-492359	7H	581462766
JHI-Hv50k-2016-492360	JHI-Hv50k-2016-492360	7H	581463206
JHI-Hv50k-2016-492362	JHI-Hv50k-2016-492362	7H	581638737
JHI-Hv50k-2016-492363	JHI-Hv50k-2016-492363	7H	581639227
JHI-Hv50k-2016-492366	JHI-Hv50k-2016-492366	7H	581658334
JHI-Hv50k-2016-492374	JHI-Hv50k-2016-492374	7H	582517676
JHI-Hv50k-2016-49239	JHI-Hv50k-2016-49239	1H	532659299
JHI-Hv50k-2016-492394	JHI-Hv50k-2016-492394	7H	582604423
JHI-Hv50k-2016-492403	JHI-Hv50k-2016-492403	7H	582605721
JHI-Hv50k-2016-492406	JHI-Hv50k-2016-492406	7H	582606427
JHI-Hv50k-2016-492407	JHI-Hv50k-2016-492407	7H	582606588
JHI-Hv50k-2016-492408	JHI-Hv50k-2016-492408	7H	582606742
JHI-Hv50k-2016-492409	JHI-Hv50k-2016-492409	7H	582607198
JHI-Hv50k-2016-49241	JHI-Hv50k-2016-49241	1H	532659787
JHI-Hv50k-2016-492411	JHI-Hv50k-2016-492411	7H	582607553
JHI-Hv50k-2016-492431	JHI-Hv50k-2016-492431	7H	583031646
JHI-Hv50k-2016-492441	JHI-Hv50k-2016-492441	7H	583034491
JHI-Hv50k-2016-492462	JHI-Hv50k-2016-492462	7H	583114161
JHI-Hv50k-2016-492464	JHI-Hv50k-2016-492464	7H	583114594
JHI-Hv50k-2016-492465	JHI-Hv50k-2016-492465	7H	583115760
JHI-Hv50k-2016-492494	JHI-Hv50k-2016-492494	7H	583155654
JHI-Hv50k-2016-492506	JHI-Hv50k-2016-492506	7H	583498560
JHI-Hv50k-2016-492507	JHI-Hv50k-2016-492507	7H	583498919
JHI-Hv50k-2016-492510	JHI-Hv50k-2016-492510	7H	583501665
JHI-Hv50k-2016-492514	JHI-Hv50k-2016-492514	7H	584089113
JHI-Hv50k-2016-492524	JHI-Hv50k-2016-492524	7H	584407118
JHI-Hv50k-2016-492526	JHI-Hv50k-2016-492526	7H	584415403
JHI-Hv50k-2016-492527	JHI-Hv50k-2016-492527	7H	584417743
JHI-Hv50k-2016-492528	JHI-Hv50k-2016-492528	7H	584419489
JHI-Hv50k-2016-492529	JHI-Hv50k-2016-492529	7H	584420148
JHI-Hv50k-2016-492531	JHI-Hv50k-2016-492531	7H	584625907
JHI-Hv50k-2016-492532	JHI-Hv50k-2016-492532	7H	584626967
JHI-Hv50k-2016-492534	JHI-Hv50k-2016-492534	7H	584952172
JHI-Hv50k-2016-492541	JHI-Hv50k-2016-492541	7H	586309869
JHI-Hv50k-2016-492545	JHI-Hv50k-2016-492545	7H	587055724
JHI-Hv50k-2016-492546	JHI-Hv50k-2016-492546	7H	587281917
JHI-Hv50k-2016-492576	JHI-Hv50k-2016-492576	7H	588873812
JHI-Hv50k-2016-492578	JHI-Hv50k-2016-492578	7H	588875128
JHI-Hv50k-2016-492588	JHI-Hv50k-2016-492588	7H	588903868
JHI-Hv50k-2016-492590	JHI-Hv50k-2016-492590	7H	589072389
JHI-Hv50k-2016-492602	JHI-Hv50k-2016-492602	7H	589098317
JHI-Hv50k-2016-492609	JHI-Hv50k-2016-492609	7H	589217384
JHI-Hv50k-2016-492613	JHI-Hv50k-2016-492613	7H	589218022
JHI-Hv50k-2016-492629	JHI-Hv50k-2016-492629	7H	589395637
JHI-Hv50k-2016-492638	JHI-Hv50k-2016-492638	7H	589472022
JHI-Hv50k-2016-492652	JHI-Hv50k-2016-492652	7H	589610561
JHI-Hv50k-2016-492665	JHI-Hv50k-2016-492665	7H	589905527
JHI-Hv50k-2016-492686	JHI-Hv50k-2016-492686	7H	589913203
JHI-Hv50k-2016-492692	JHI-Hv50k-2016-492692	7H	589968887
JHI-Hv50k-2016-492699	JHI-Hv50k-2016-492699	7H	589976408
JHI-Hv50k-2016-492712	JHI-Hv50k-2016-492712	7H	590154312
JHI-Hv50k-2016-492713	JHI-Hv50k-2016-492713	7H	590154435
JHI-Hv50k-2016-492714	JHI-Hv50k-2016-492714	7H	590154466
JHI-Hv50k-2016-492718	JHI-Hv50k-2016-492718	7H	590154861
JHI-Hv50k-2016-492719	JHI-Hv50k-2016-492719	7H	590155142
JHI-Hv50k-2016-492728	JHI-Hv50k-2016-492728	7H	590171541
JHI-Hv50k-2016-49273	JHI-Hv50k-2016-49273	1H	532711172
JHI-Hv50k-2016-492730	JHI-Hv50k-2016-492730	7H	590172334
JHI-Hv50k-2016-492731	JHI-Hv50k-2016-492731	7H	590172598
JHI-Hv50k-2016-492740	JHI-Hv50k-2016-492740	7H	590173619
JHI-Hv50k-2016-492753	JHI-Hv50k-2016-492753	7H	590220462
JHI-Hv50k-2016-49279	JHI-Hv50k-2016-49279	1H	532712085
JHI-Hv50k-2016-492795	JHI-Hv50k-2016-492795	7H	590232908
JHI-Hv50k-2016-49280	JHI-Hv50k-2016-49280	1H	532712204
JHI-Hv50k-2016-492800	JHI-Hv50k-2016-492800	7H	590233832
JHI-Hv50k-2016-492817	JHI-Hv50k-2016-492817	7H	590238546
JHI-Hv50k-2016-492836	JHI-Hv50k-2016-492836	7H	590487454
JHI-Hv50k-2016-492846	JHI-Hv50k-2016-492846	7H	590491140
JHI-Hv50k-2016-492849	JHI-Hv50k-2016-492849	7H	590491289
JHI-Hv50k-2016-492852	JHI-Hv50k-2016-492852	7H	590541949
JHI-Hv50k-2016-492863	JHI-Hv50k-2016-492863	7H	590546763
JHI-Hv50k-2016-492870	JHI-Hv50k-2016-492870	7H	590547438
JHI-Hv50k-2016-492881	JHI-Hv50k-2016-492881	7H	590607072
JHI-Hv50k-2016-492920	JHI-Hv50k-2016-492920	7H	590616061
JHI-Hv50k-2016-49294	JHI-Hv50k-2016-49294	1H	532903313
JHI-Hv50k-2016-492940	JHI-Hv50k-2016-492940	7H	590877293
JHI-Hv50k-2016-492942	JHI-Hv50k-2016-492942	7H	590877997
JHI-Hv50k-2016-492945	JHI-Hv50k-2016-492945	7H	590879929
JHI-Hv50k-2016-492949	JHI-Hv50k-2016-492949	7H	590947317
JHI-Hv50k-2016-492960	JHI-Hv50k-2016-492960	7H	591038312
JHI-Hv50k-2016-492984	JHI-Hv50k-2016-492984	7H	591358684
JHI-Hv50k-2016-492988	JHI-Hv50k-2016-492988	7H	591507185
JHI-Hv50k-2016-492998	JHI-Hv50k-2016-492998	7H	591507390
JHI-Hv50k-2016-493017	JHI-Hv50k-2016-493017	7H	591509869
JHI-Hv50k-2016-493035	JHI-Hv50k-2016-493035	7H	591511458
JHI-Hv50k-2016-493053	JHI-Hv50k-2016-493053	7H	591513562
JHI-Hv50k-2016-493106	JHI-Hv50k-2016-493106	7H	591544202
JHI-Hv50k-2016-493115	JHI-Hv50k-2016-493115	7H	591551976
JHI-Hv50k-2016-493138	JHI-Hv50k-2016-493138	7H	591662718
JHI-Hv50k-2016-493193	JHI-Hv50k-2016-493193	7H	591687153
JHI-Hv50k-2016-493197	JHI-Hv50k-2016-493197	7H	591687328
JHI-Hv50k-2016-493219	JHI-Hv50k-2016-493219	7H	591781703
JHI-Hv50k-2016-49322	JHI-Hv50k-2016-49322	1H	532952968
JHI-Hv50k-2016-49324	JHI-Hv50k-2016-49324	1H	532953400
JHI-Hv50k-2016-493254	JHI-Hv50k-2016-493254	7H	592131402
JHI-Hv50k-2016-493255	JHI-Hv50k-2016-493255	7H	592131750
JHI-Hv50k-2016-493265	JHI-Hv50k-2016-493265	7H	592140333
JHI-Hv50k-2016-493281	JHI-Hv50k-2016-493281	7H	592417868
JHI-Hv50k-2016-493294	JHI-Hv50k-2016-493294	7H	592421930
JHI-Hv50k-2016-493297	JHI-Hv50k-2016-493297	7H	592422463
JHI-Hv50k-2016-493323	JHI-Hv50k-2016-493323	7H	592533734
JHI-Hv50k-2016-493416	JHI-Hv50k-2016-493416	7H	592633710
JHI-Hv50k-2016-493417	JHI-Hv50k-2016-493417	7H	592633933
JHI-Hv50k-2016-49343	JHI-Hv50k-2016-49343	1H	532978579
JHI-Hv50k-2016-493450	JHI-Hv50k-2016-493450	7H	592667254
JHI-Hv50k-2016-493454	JHI-Hv50k-2016-493454	7H	592668199
JHI-Hv50k-2016-4935	JHI-Hv50k-2016-4935	1H	4312646
JHI-Hv50k-2016-49350	JHI-Hv50k-2016-49350	1H	533000911
JHI-Hv50k-2016-493523	JHI-Hv50k-2016-493523	7H	592739646
JHI-Hv50k-2016-49355	JHI-Hv50k-2016-49355	1H	533016564
JHI-Hv50k-2016-493554	JHI-Hv50k-2016-493554	7H	592904709
JHI-Hv50k-2016-493602	JHI-Hv50k-2016-493602	7H	593205388
JHI-Hv50k-2016-493603	JHI-Hv50k-2016-493603	7H	593206158
JHI-Hv50k-2016-493604	JHI-Hv50k-2016-493604	7H	593206327
JHI-Hv50k-2016-493623	JHI-Hv50k-2016-493623	7H	593306947
JHI-Hv50k-2016-493630	JHI-Hv50k-2016-493630	7H	593307893
JHI-Hv50k-2016-493632	JHI-Hv50k-2016-493632	7H	593307985
JHI-Hv50k-2016-493637	JHI-Hv50k-2016-493637	7H	593446599
JHI-Hv50k-2016-493643	JHI-Hv50k-2016-493643	7H	593449041
JHI-Hv50k-2016-493652	JHI-Hv50k-2016-493652	7H	593451992
JHI-Hv50k-2016-493672	JHI-Hv50k-2016-493672	7H	593707472
JHI-Hv50k-2016-493695	JHI-Hv50k-2016-493695	7H	593803217
JHI-Hv50k-2016-493718	JHI-Hv50k-2016-493718	7H	593829168
JHI-Hv50k-2016-493720	JHI-Hv50k-2016-493720	7H	593829831
JHI-Hv50k-2016-493725	JHI-Hv50k-2016-493725	7H	593831472
JHI-Hv50k-2016-493737	JHI-Hv50k-2016-493737	7H	593833275
JHI-Hv50k-2016-493740	JHI-Hv50k-2016-493740	7H	593834687
JHI-Hv50k-2016-493743	JHI-Hv50k-2016-493743	7H	593835528
JHI-Hv50k-2016-493745	JHI-Hv50k-2016-493745	7H	593836916
JHI-Hv50k-2016-493768	JHI-Hv50k-2016-493768	7H	594004465
JHI-Hv50k-2016-493769	JHI-Hv50k-2016-493769	7H	594004579
JHI-Hv50k-2016-493782	JHI-Hv50k-2016-493782	7H	594005825
JHI-Hv50k-2016-493815	JHI-Hv50k-2016-493815	7H	594125001
JHI-Hv50k-2016-493839	JHI-Hv50k-2016-493839	7H	594254620
JHI-Hv50k-2016-493847	JHI-Hv50k-2016-493847	7H	594256652
JHI-Hv50k-2016-493878	JHI-Hv50k-2016-493878	7H	594452686
JHI-Hv50k-2016-493880	JHI-Hv50k-2016-493880	7H	594452836
JHI-Hv50k-2016-493883	JHI-Hv50k-2016-493883	7H	594453164
JHI-Hv50k-2016-493889	JHI-Hv50k-2016-493889	7H	594453785
JHI-Hv50k-2016-493892	JHI-Hv50k-2016-493892	7H	594454268
JHI-Hv50k-2016-493898	JHI-Hv50k-2016-493898	7H	594512907
JHI-Hv50k-2016-493907	JHI-Hv50k-2016-493907	7H	594923931
JHI-Hv50k-2016-493908	JHI-Hv50k-2016-493908	7H	594924628
JHI-Hv50k-2016-493912	JHI-Hv50k-2016-493912	7H	594925024
JHI-Hv50k-2016-493927	JHI-Hv50k-2016-493927	7H	594980061
JHI-Hv50k-2016-493928	JHI-Hv50k-2016-493928	7H	594980142
JHI-Hv50k-2016-49393	JHI-Hv50k-2016-49393	1H	533101774
JHI-Hv50k-2016-493930	JHI-Hv50k-2016-493930	7H	594980185
JHI-Hv50k-2016-493931	JHI-Hv50k-2016-493931	7H	594980246
JHI-Hv50k-2016-493933	JHI-Hv50k-2016-493933	7H	594980601
JHI-Hv50k-2016-493934	JHI-Hv50k-2016-493934	7H	594980741
JHI-Hv50k-2016-493935	JHI-Hv50k-2016-493935	7H	594980878
JHI-Hv50k-2016-493936	JHI-Hv50k-2016-493936	7H	594980993
JHI-Hv50k-2016-493939	JHI-Hv50k-2016-493939	7H	594981081
JHI-Hv50k-2016-493955	JHI-Hv50k-2016-493955	7H	595212772
JHI-Hv50k-2016-493957	JHI-Hv50k-2016-493957	7H	595292822
JHI-Hv50k-2016-493969	JHI-Hv50k-2016-493969	7H	595405049
JHI-Hv50k-2016-493970	JHI-Hv50k-2016-493970	7H	595406102
JHI-Hv50k-2016-493972	JHI-Hv50k-2016-493972	7H	595623926
JHI-Hv50k-2016-493976	JHI-Hv50k-2016-493976	7H	595624320
JHI-Hv50k-2016-493978	JHI-Hv50k-2016-493978	7H	595624366
JHI-Hv50k-2016-493979	JHI-Hv50k-2016-493979	7H	595624540
JHI-Hv50k-2016-493980	JHI-Hv50k-2016-493980	7H	595624917
JHI-Hv50k-2016-493981	JHI-Hv50k-2016-493981	7H	595624940
JHI-Hv50k-2016-493982	JHI-Hv50k-2016-493982	7H	595625094
JHI-Hv50k-2016-493984	JHI-Hv50k-2016-493984	7H	595625512
JHI-Hv50k-2016-493991	JHI-Hv50k-2016-493991	7H	597526275
JHI-Hv50k-2016-494001	JHI-Hv50k-2016-494001	7H	597663194
JHI-Hv50k-2016-494033	JHI-Hv50k-2016-494033	7H	597897846
JHI-Hv50k-2016-494034	JHI-Hv50k-2016-494034	7H	597897885
JHI-Hv50k-2016-494035	JHI-Hv50k-2016-494035	7H	597897990
JHI-Hv50k-2016-494038	JHI-Hv50k-2016-494038	7H	597898194
JHI-Hv50k-2016-494040	JHI-Hv50k-2016-494040	7H	597898457
JHI-Hv50k-2016-494041	JHI-Hv50k-2016-494041	7H	597898672
JHI-Hv50k-2016-494042	JHI-Hv50k-2016-494042	7H	597899335
JHI-Hv50k-2016-494044	JHI-Hv50k-2016-494044	7H	597899780
JHI-Hv50k-2016-494046	JHI-Hv50k-2016-494046	7H	597901026
JHI-Hv50k-2016-494047	JHI-Hv50k-2016-494047	7H	597901173
JHI-Hv50k-2016-494063	JHI-Hv50k-2016-494063	7H	598206473
JHI-Hv50k-2016-494081	JHI-Hv50k-2016-494081	7H	598302484
JHI-Hv50k-2016-494082	JHI-Hv50k-2016-494082	7H	598302563
JHI-Hv50k-2016-494096	JHI-Hv50k-2016-494096	7H	598364652
JHI-Hv50k-2016-494099	JHI-Hv50k-2016-494099	7H	598364959
JHI-Hv50k-2016-494106	JHI-Hv50k-2016-494106	7H	598365899
JHI-Hv50k-2016-494113	JHI-Hv50k-2016-494113	7H	598439150
JHI-Hv50k-2016-494127	JHI-Hv50k-2016-494127	7H	598675911
JHI-Hv50k-2016-494128	JHI-Hv50k-2016-494128	7H	598675964
JHI-Hv50k-2016-494138	JHI-Hv50k-2016-494138	7H	598676556
JHI-Hv50k-2016-494171	JHI-Hv50k-2016-494171	7H	598949504
JHI-Hv50k-2016-494184	JHI-Hv50k-2016-494184	7H	598951957
JHI-Hv50k-2016-494191	JHI-Hv50k-2016-494191	7H	598953220
JHI-Hv50k-2016-4942	JHI-Hv50k-2016-4942	1H	4313335
JHI-Hv50k-2016-494212	JHI-Hv50k-2016-494212	7H	598960789
JHI-Hv50k-2016-494238	JHI-Hv50k-2016-494238	7H	598975597
JHI-Hv50k-2016-494239	JHI-Hv50k-2016-494239	7H	598975681
JHI-Hv50k-2016-494246	JHI-Hv50k-2016-494246	7H	598975875
JHI-Hv50k-2016-494253	JHI-Hv50k-2016-494253	7H	598976150
JHI-Hv50k-2016-494254	JHI-Hv50k-2016-494254	7H	598976168
JHI-Hv50k-2016-494261	JHI-Hv50k-2016-494261	7H	598976568
JHI-Hv50k-2016-494298	JHI-Hv50k-2016-494298	7H	598981016
JHI-Hv50k-2016-494299	JHI-Hv50k-2016-494299	7H	598981068
JHI-Hv50k-2016-494302	JHI-Hv50k-2016-494302	7H	598981579
JHI-Hv50k-2016-494305	JHI-Hv50k-2016-494305	7H	598982653
JHI-Hv50k-2016-494306	JHI-Hv50k-2016-494306	7H	598983040
JHI-Hv50k-2016-494308	JHI-Hv50k-2016-494308	7H	598984279
JHI-Hv50k-2016-494313	JHI-Hv50k-2016-494313	7H	599036520
JHI-Hv50k-2016-49432	JHI-Hv50k-2016-49432	1H	533194440
JHI-Hv50k-2016-49435	JHI-Hv50k-2016-49435	1H	533208819
JHI-Hv50k-2016-49438	JHI-Hv50k-2016-49438	1H	533211387
JHI-Hv50k-2016-494386	JHI-Hv50k-2016-494386	7H	599151822
JHI-Hv50k-2016-494393	JHI-Hv50k-2016-494393	7H	599176128
JHI-Hv50k-2016-49440	JHI-Hv50k-2016-49440	1H	533211915
JHI-Hv50k-2016-494401	JHI-Hv50k-2016-494401	7H	599192305
JHI-Hv50k-2016-494434	JHI-Hv50k-2016-494434	7H	599395544
JHI-Hv50k-2016-494493	JHI-Hv50k-2016-494493	7H	599452700
JHI-Hv50k-2016-494496	JHI-Hv50k-2016-494496	7H	599453388
JHI-Hv50k-2016-494512	JHI-Hv50k-2016-494512	7H	599464400
JHI-Hv50k-2016-494520	JHI-Hv50k-2016-494520	7H	599466378
JHI-Hv50k-2016-49454	JHI-Hv50k-2016-49454	1H	533223568
JHI-Hv50k-2016-49457	JHI-Hv50k-2016-49457	1H	533224258
JHI-Hv50k-2016-494572	JHI-Hv50k-2016-494572	7H	599681947
JHI-Hv50k-2016-494585	JHI-Hv50k-2016-494585	7H	599709321
JHI-Hv50k-2016-494618	JHI-Hv50k-2016-494618	7H	599788233
JHI-Hv50k-2016-494672	JHI-Hv50k-2016-494672	7H	600030886
JHI-Hv50k-2016-494676	JHI-Hv50k-2016-494676	7H	600032722
JHI-Hv50k-2016-494699	JHI-Hv50k-2016-494699	7H	600147697
JHI-Hv50k-2016-494710	JHI-Hv50k-2016-494710	7H	600149027
JHI-Hv50k-2016-49472	JHI-Hv50k-2016-49472	1H	533331178
JHI-Hv50k-2016-49475	JHI-Hv50k-2016-49475	1H	533333270
JHI-Hv50k-2016-49477	JHI-Hv50k-2016-49477	1H	533333991
JHI-Hv50k-2016-494771	JHI-Hv50k-2016-494771	7H	600399308
JHI-Hv50k-2016-494775	JHI-Hv50k-2016-494775	7H	600399854
JHI-Hv50k-2016-494777	JHI-Hv50k-2016-494777	7H	600399970
JHI-Hv50k-2016-494781	JHI-Hv50k-2016-494781	7H	600400259
JHI-Hv50k-2016-494883	JHI-Hv50k-2016-494883	7H	600442620
JHI-Hv50k-2016-494887	JHI-Hv50k-2016-494887	7H	600443428
JHI-Hv50k-2016-494920	JHI-Hv50k-2016-494920	7H	600505553
JHI-Hv50k-2016-494930	JHI-Hv50k-2016-494930	7H	600507352
JHI-Hv50k-2016-494936	JHI-Hv50k-2016-494936	7H	600508243
JHI-Hv50k-2016-494939	JHI-Hv50k-2016-494939	7H	600533399
JHI-Hv50k-2016-49494	JHI-Hv50k-2016-49494	1H	533429363
JHI-Hv50k-2016-494943	JHI-Hv50k-2016-494943	7H	600533680
JHI-Hv50k-2016-494944	JHI-Hv50k-2016-494944	7H	600533741
JHI-Hv50k-2016-494945	JHI-Hv50k-2016-494945	7H	600533768
JHI-Hv50k-2016-495011	JHI-Hv50k-2016-495011	7H	600550733
JHI-Hv50k-2016-495066	JHI-Hv50k-2016-495066	7H	600745574
JHI-Hv50k-2016-495087	JHI-Hv50k-2016-495087	7H	600764196
JHI-Hv50k-2016-495129	JHI-Hv50k-2016-495129	7H	600876665
JHI-Hv50k-2016-495162	JHI-Hv50k-2016-495162	7H	600888996
JHI-Hv50k-2016-495164	JHI-Hv50k-2016-495164	7H	600889101
JHI-Hv50k-2016-495170	JHI-Hv50k-2016-495170	7H	600890036
JHI-Hv50k-2016-495179	JHI-Hv50k-2016-495179	7H	600890758
JHI-Hv50k-2016-49519	JHI-Hv50k-2016-49519	1H	533435821
JHI-Hv50k-2016-495196	JHI-Hv50k-2016-495196	7H	600892184
JHI-Hv50k-2016-495202	JHI-Hv50k-2016-495202	7H	600892548
JHI-Hv50k-2016-495210	JHI-Hv50k-2016-495210	7H	600950300
JHI-Hv50k-2016-495212	JHI-Hv50k-2016-495212	7H	600950453
JHI-Hv50k-2016-495215	JHI-Hv50k-2016-495215	7H	600950767
JHI-Hv50k-2016-495216	JHI-Hv50k-2016-495216	7H	600950933
JHI-Hv50k-2016-495232	JHI-Hv50k-2016-495232	7H	600963501
JHI-Hv50k-2016-495236	JHI-Hv50k-2016-495236	7H	600964142
JHI-Hv50k-2016-495237	JHI-Hv50k-2016-495237	7H	600964892
JHI-Hv50k-2016-495267	JHI-Hv50k-2016-495267	7H	601183936
JHI-Hv50k-2016-495348	JHI-Hv50k-2016-495348	7H	601983269
JHI-Hv50k-2016-495387	JHI-Hv50k-2016-495387	7H	602178154
JHI-Hv50k-2016-495409	JHI-Hv50k-2016-495409	7H	602190273
JHI-Hv50k-2016-495413	JHI-Hv50k-2016-495413	7H	602191730
JHI-Hv50k-2016-495415	JHI-Hv50k-2016-495415	7H	602192397
JHI-Hv50k-2016-495428	JHI-Hv50k-2016-495428	7H	602202847
JHI-Hv50k-2016-495429	JHI-Hv50k-2016-495429	7H	602202943
JHI-Hv50k-2016-495431	JHI-Hv50k-2016-495431	7H	602203052
JHI-Hv50k-2016-495432	JHI-Hv50k-2016-495432	7H	602203180
JHI-Hv50k-2016-495435	JHI-Hv50k-2016-495435	7H	602203519
JHI-Hv50k-2016-495436	JHI-Hv50k-2016-495436	7H	602203553
JHI-Hv50k-2016-495437	JHI-Hv50k-2016-495437	7H	602203642
JHI-Hv50k-2016-495438	JHI-Hv50k-2016-495438	7H	602203674
JHI-Hv50k-2016-495439	JHI-Hv50k-2016-495439	7H	602203829
JHI-Hv50k-2016-495440	JHI-Hv50k-2016-495440	7H	602203889
JHI-Hv50k-2016-495457	JHI-Hv50k-2016-495457	7H	602206678
JHI-Hv50k-2016-495461	JHI-Hv50k-2016-495461	7H	602206815
JHI-Hv50k-2016-495462	JHI-Hv50k-2016-495462	7H	602206926
JHI-Hv50k-2016-495463	JHI-Hv50k-2016-495463	7H	602207079
JHI-Hv50k-2016-495465	JHI-Hv50k-2016-495465	7H	602207128
JHI-Hv50k-2016-495466	JHI-Hv50k-2016-495466	7H	602207307
JHI-Hv50k-2016-495468	JHI-Hv50k-2016-495468	7H	602207383
JHI-Hv50k-2016-495472	JHI-Hv50k-2016-495472	7H	602207998
JHI-Hv50k-2016-495493	JHI-Hv50k-2016-495493	7H	602210846
JHI-Hv50k-2016-495494	JHI-Hv50k-2016-495494	7H	602210916
JHI-Hv50k-2016-495566	JHI-Hv50k-2016-495566	7H	602364975
JHI-Hv50k-2016-49559	JHI-Hv50k-2016-49559	1H	533708596
JHI-Hv50k-2016-49560	JHI-Hv50k-2016-49560	1H	533708943
JHI-Hv50k-2016-495619	JHI-Hv50k-2016-495619	7H	602632365
JHI-Hv50k-2016-49562	JHI-Hv50k-2016-49562	1H	533709466
JHI-Hv50k-2016-495621	JHI-Hv50k-2016-495621	7H	602632428
JHI-Hv50k-2016-495622	JHI-Hv50k-2016-495622	7H	602632593
JHI-Hv50k-2016-495623	JHI-Hv50k-2016-495623	7H	602632716
JHI-Hv50k-2016-495624	JHI-Hv50k-2016-495624	7H	602632779
JHI-Hv50k-2016-495625	JHI-Hv50k-2016-495625	7H	602633113
JHI-Hv50k-2016-49563	JHI-Hv50k-2016-49563	1H	533710402
JHI-Hv50k-2016-495631	JHI-Hv50k-2016-495631	7H	602633480
JHI-Hv50k-2016-495635	JHI-Hv50k-2016-495635	7H	602634818
JHI-Hv50k-2016-495637	JHI-Hv50k-2016-495637	7H	602634991
JHI-Hv50k-2016-495677	JHI-Hv50k-2016-495677	7H	602678956
JHI-Hv50k-2016-4957	JHI-Hv50k-2016-4957	1H	4316184
JHI-Hv50k-2016-495719	JHI-Hv50k-2016-495719	7H	602888003
JHI-Hv50k-2016-495720	JHI-Hv50k-2016-495720	7H	602888013
JHI-Hv50k-2016-495726	JHI-Hv50k-2016-495726	7H	602888429
JHI-Hv50k-2016-495763	JHI-Hv50k-2016-495763	7H	602892738
JHI-Hv50k-2016-495806	JHI-Hv50k-2016-495806	7H	602899602
JHI-Hv50k-2016-49583	JHI-Hv50k-2016-49583	1H	533761458
JHI-Hv50k-2016-495863	JHI-Hv50k-2016-495863	7H	603143771
JHI-Hv50k-2016-49587	JHI-Hv50k-2016-49587	1H	533763436
JHI-Hv50k-2016-495876	JHI-Hv50k-2016-495876	7H	603145280
JHI-Hv50k-2016-495894	JHI-Hv50k-2016-495894	7H	603297855
JHI-Hv50k-2016-495926	JHI-Hv50k-2016-495926	7H	603448931
JHI-Hv50k-2016-495942	JHI-Hv50k-2016-495942	7H	603449891
JHI-Hv50k-2016-495948	JHI-Hv50k-2016-495948	7H	603450474
JHI-Hv50k-2016-495949	JHI-Hv50k-2016-495949	7H	603450551
JHI-Hv50k-2016-495957	JHI-Hv50k-2016-495957	7H	603701083
JHI-Hv50k-2016-495958	JHI-Hv50k-2016-495958	7H	603701443
JHI-Hv50k-2016-495979	JHI-Hv50k-2016-495979	7H	604219164
JHI-Hv50k-2016-495986	JHI-Hv50k-2016-495986	7H	604220559
JHI-Hv50k-2016-495997	JHI-Hv50k-2016-495997	7H	604233815
JHI-Hv50k-2016-496001	JHI-Hv50k-2016-496001	7H	604234356
JHI-Hv50k-2016-496078	JHI-Hv50k-2016-496078	7H	604332790
JHI-Hv50k-2016-496105	JHI-Hv50k-2016-496105	7H	604335170
JHI-Hv50k-2016-496126	JHI-Hv50k-2016-496126	7H	604338740
JHI-Hv50k-2016-496225	JHI-Hv50k-2016-496225	7H	604414833
JHI-Hv50k-2016-496272	JHI-Hv50k-2016-496272	7H	604480432
JHI-Hv50k-2016-496284	JHI-Hv50k-2016-496284	7H	604481140
JHI-Hv50k-2016-496285	JHI-Hv50k-2016-496285	7H	604481194
JHI-Hv50k-2016-496294	JHI-Hv50k-2016-496294	7H	604481677
JHI-Hv50k-2016-496299	JHI-Hv50k-2016-496299	7H	604482316
JHI-Hv50k-2016-496326	JHI-Hv50k-2016-496326	7H	604483380
